areaType,areaName,areaCode,date,newCasesByPublishDate,cumCasesByPublishDate
nation,England,E92000001,2021-02-04,18529,3408879
nation,England,E92000001,2021-02-03,17265,3390350
nation,England,E92000001,2021-02-02,15021,3373085
nation,England,E92000001,2021-02-01,16815,3358064
nation,England,E92000001,2021-01-31,19054,3341249
nation,England,E92000001,2021-01-30,21089,3322195
nation,England,E92000001,2021-01-29,26709,3301106
nation,England,E92000001,2021-01-28,26182,3274397
nation,England,E92000001,2021-01-27,22914,3248215
nation,England,E92000001,2021-01-26,17920,3225301
nation,England,E92000001,2021-01-25,20149,3207381
nation,England,E92000001,2021-01-24,27580,3187232
nation,England,E92000001,2021-01-23,30496,3159652
nation,England,E92000001,2021-01-22,37115,3129156
nation,England,E92000001,2021-01-21,34371,3092041
nation,England,E92000001,2021-01-20,35061,3057670
nation,England,E92000001,2021-01-19,30371,3022609
nation,England,E92000001,2021-01-18,34134,2992238
nation,England,E92000001,2021-01-17,35263,2958104
nation,England,E92000001,2021-01-16,37759,2922841
nation,England,E92000001,2021-01-15,50741,2885082
nation,England,E92000001,2021-01-14,44358,2834341
nation,England,E92000001,2021-01-13,42898,2789983
nation,England,E92000001,2021-01-12,41121,2747085
nation,England,E92000001,2021-01-11,41835,2705964
nation,England,E92000001,2021-01-10,50291,2664129
nation,England,E92000001,2021-01-09,54257,2613838
nation,England,E92000001,2021-01-08,61757,2559581
nation,England,E92000001,2021-01-07,46841,2497824
nation,England,E92000001,2021-01-06,56060,2450983
nation,England,E92000001,2021-01-05,54940,2394923
nation,England,E92000001,2021-01-04,53180,2339983
nation,England,E92000001,2021-01-03,46853,2286803
nation,England,E92000001,2021-01-02,49248,2239950
nation,England,E92000001,2021-01-01,50746,2190702
nation,England,E92000001,2020-12-31,49510,2139956
nation,England,E92000001,2020-12-30,43554,2090446
nation,England,E92000001,2020-12-29,47164,2046892
nation,England,E92000001,2020-12-28,36511,1999728
nation,England,E92000001,2020-12-27,25619,1963217
nation,England,E92000001,2020-12-26,31307,1937598
nation,England,E92000001,2020-12-25,31560,1906291
nation,England,E92000001,2020-12-24,35561,1874731
nation,England,E92000001,2020-12-23,34247,1839170
nation,England,E92000001,2020-12-22,32288,1804923
