country,transportation_type,date,mobility
Scotland,driving,2021-11-19,173.44
Scotland,walking,2021-11-19,233.75
Scotland,transit,2021-11-19,156.09
Wales,driving,2021-11-19,161.7
Wales,walking,2021-11-19,241.38
Wales,transit,2021-11-19,114.62
England,driving,2021-11-20,147
England,walking,2021-11-20,255.63
England,transit,2021-11-20,186.93
NorthernIreland,driving,2021-11-20,166.67
NorthernIreland,walking,2021-11-20,279.16
NorthernIreland,transit,2021-11-20,123.54
Scotland,driving,2021-11-20,163.7
Scotland,walking,2021-11-20,277.13
Scotland,transit,2021-11-20,156.92
Wales,driving,2021-11-20,153.36
Wales,walking,2021-11-20,312.37
Wales,transit,2021-11-20,117.1
England,driving,2021-11-21,121.25
England,walking,2021-11-21,147.44
England,transit,2021-11-21,148
NorthernIreland,driving,2021-11-21,117.77
NorthernIreland,walking,2021-11-21,152.03
NorthernIreland,transit,2021-11-21,107.4
Scotland,driving,2021-11-21,136.05
Scotland,walking,2021-11-21,177.55
Scotland,transit,2021-11-21,135.06
Wales,driving,2021-11-21,132.03
Wales,walking,2021-11-21,169.9
Wales,transit,2021-11-21,103.28
England,driving,2021-11-22,125.66
England,walking,2021-11-22,144.7
England,transit,2021-11-22,141.04
NorthernIreland,driving,2021-11-22,135.6
NorthernIreland,walking,2021-11-22,167.46
NorthernIreland,transit,2021-11-22,111.42
Scotland,driving,2021-11-22,139.04
Scotland,walking,2021-11-22,165.28
Scotland,transit,2021-11-22,131.82
Wales,driving,2021-11-22,135.12
Wales,walking,2021-11-22,176.12
Wales,transit,2021-11-22,99.81
England,driving,2021-11-23,130.52
England,walking,2021-11-23,157.08
England,transit,2021-11-23,147.82
NorthernIreland,driving,2021-11-23,136.68
NorthernIreland,walking,2021-11-23,170.86
NorthernIreland,transit,2021-11-23,113.76
Scotland,driving,2021-11-23,141
Scotland,walking,2021-11-23,168.78
Scotland,transit,2021-11-23,134.44
Wales,driving,2021-11-23,145.64
Wales,walking,2021-11-23,187.66
Wales,transit,2021-11-23,112.15
England,driving,2021-11-24,133.58
England,walking,2021-11-24,166.41
England,transit,2021-11-24,151.44
NorthernIreland,driving,2021-11-24,143.08
NorthernIreland,walking,2021-11-24,178.92
NorthernIreland,transit,2021-11-24,112.82
Scotland,driving,2021-11-24,144.87
Scotland,walking,2021-11-24,174.71
Scotland,transit,2021-11-24,137.64
Wales,driving,2021-11-24,135.76
Wales,walking,2021-11-24,192
Wales,transit,2021-11-24,106.71
England,driving,2021-11-25,137.71
England,walking,2021-11-25,171.5
England,transit,2021-11-25,168.56
NorthernIreland,driving,2021-11-25,145.76
NorthernIreland,walking,2021-11-25,178.08
NorthernIreland,transit,2021-11-25,115.49
Scotland,driving,2021-11-25,149.66
Scotland,walking,2021-11-25,187.79
Scotland,transit,2021-11-25,138.3
Wales,driving,2021-11-25,138.67
Wales,walking,2021-11-25,202.46
Wales,transit,2021-11-25,106.73
England,driving,2021-11-26,161.47
England,walking,2021-11-26,217.9
England,transit,2021-11-26,206.8
NorthernIreland,driving,2021-11-26,174.81
NorthernIreland,walking,2021-11-26,228.79
NorthernIreland,transit,2021-11-26,118.53
Scotland,driving,2021-11-26,173.76
Scotland,walking,2021-11-26,225.92
Scotland,transit,2021-11-26,157.5
Wales,driving,2021-11-26,163.57
Wales,walking,2021-11-26,239.18
Wales,transit,2021-11-26,112.8
England,driving,2021-11-27,142.51
England,walking,2021-11-27,226.16
England,transit,2021-11-27,182.8
NorthernIreland,driving,2021-11-27,162.15
NorthernIreland,walking,2021-11-27,260.77
NorthernIreland,transit,2021-11-27,124.32
Scotland,driving,2021-11-27,162.72
Scotland,walking,2021-11-27,244.72
Scotland,transit,2021-11-27,156.44
Wales,driving,2021-11-27,151.99
Wales,walking,2021-11-27,266.2
Wales,transit,2021-11-27,109.47
England,driving,2021-11-28,120.68
England,walking,2021-11-28,146.65
England,transit,2021-11-28,146.72
NorthernIreland,driving,2021-11-28,117.73
NorthernIreland,walking,2021-11-28,150.42
NorthernIreland,transit,2021-11-28,108.09
Scotland,driving,2021-11-28,129.86
Scotland,walking,2021-11-28,162.46
Scotland,transit,2021-11-28,130.64
Wales,driving,2021-11-28,128.48
Wales,walking,2021-11-28,167.94
Wales,transit,2021-11-28,99.83
England,driving,2021-11-29,124.04
England,walking,2021-11-29,140.03
England,transit,2021-11-29,139.49
NorthernIreland,driving,2021-11-29,136.29
NorthernIreland,walking,2021-11-29,163.81
NorthernIreland,transit,2021-11-29,106.29
Scotland,driving,2021-11-29,143.3
Scotland,walking,2021-11-29,162.15
Scotland,transit,2021-11-29,130.8
Wales,driving,2021-11-29,134.22
Wales,walking,2021-11-29,176.76
Wales,transit,2021-11-29,98.6
England,driving,2021-11-30,131.19
England,walking,2021-11-30,154.97
England,transit,2021-11-30,142.97
NorthernIreland,driving,2021-11-30,146.81
NorthernIreland,walking,2021-11-30,175.22
NorthernIreland,transit,2021-11-30,114.05
Scotland,driving,2021-11-30,149.37
Scotland,walking,2021-11-30,172.05
Scotland,transit,2021-11-30,132.28
Wales,driving,2021-11-30,137.34
Wales,walking,2021-11-30,181.11
Wales,transit,2021-11-30,104.59
England,driving,2021-12-01,133.59
England,walking,2021-12-01,159.95
England,transit,2021-12-01,144.75
NorthernIreland,driving,2021-12-01,143.06
NorthernIreland,walking,2021-12-01,176.13
NorthernIreland,transit,2021-12-01,108.87
Scotland,driving,2021-12-01,145.6
Scotland,walking,2021-12-01,175.86
Scotland,transit,2021-12-01,130.1
Wales,driving,2021-12-01,135.32
Wales,walking,2021-12-01,199.5
Wales,transit,2021-12-01,96.94
England,driving,2021-12-02,130.25
England,walking,2021-12-02,162
England,transit,2021-12-02,143.93
NorthernIreland,driving,2021-12-02,147.17
NorthernIreland,walking,2021-12-02,185.98
NorthernIreland,transit,2021-12-02,120.46
Scotland,driving,2021-12-02,144.31
Scotland,walking,2021-12-02,176.79
Scotland,transit,2021-12-02,131.04
Wales,driving,2021-12-02,129.71
Wales,walking,2021-12-02,185.49
Wales,transit,2021-12-02,93.76
England,driving,2021-12-03,154.18
England,walking,2021-12-03,209.64
England,transit,2021-12-03,172.16
NorthernIreland,driving,2021-12-03,177.11
NorthernIreland,walking,2021-12-03,241.93
NorthernIreland,transit,2021-12-03,137.43
Scotland,driving,2021-12-03,174.12
Scotland,walking,2021-12-03,239.3
Scotland,transit,2021-12-03,151.38
Wales,driving,2021-12-03,157.89
Wales,walking,2021-12-03,241.41
Wales,transit,2021-12-03,110.26
England,driving,2021-12-04,146.87
England,walking,2021-12-04,244.68
England,transit,2021-12-04,178.58
NorthernIreland,driving,2021-12-04,173.75
NorthernIreland,walking,2021-12-04,276.36
NorthernIreland,transit,2021-12-04,134.14
Scotland,driving,2021-12-04,165.98
Scotland,walking,2021-12-04,263.13
Scotland,transit,2021-12-04,146.43
Wales,driving,2021-12-04,148.26
Wales,walking,2021-12-04,267.24
Wales,transit,2021-12-04,106.68
England,driving,2021-12-05,120.25
England,walking,2021-12-05,149.36
England,transit,2021-12-05,140.49
NorthernIreland,driving,2021-12-05,125
NorthernIreland,walking,2021-12-05,173.62
NorthernIreland,transit,2021-12-05,112.12
Scotland,driving,2021-12-05,130.85
Scotland,walking,2021-12-05,178.14
Scotland,transit,2021-12-05,124.37
Wales,driving,2021-12-05,124.19
Wales,walking,2021-12-05,164.57
Wales,transit,2021-12-05,96.31
England,driving,2021-12-06,125.46
England,walking,2021-12-06,141.04
England,transit,2021-12-06,137.66
NorthernIreland,driving,2021-12-06,137.9
NorthernIreland,walking,2021-12-06,174.16
NorthernIreland,transit,2021-12-06,112.7
Scotland,driving,2021-12-06,137.46
Scotland,walking,2021-12-06,165.11
Scotland,transit,2021-12-06,124.48
Wales,driving,2021-12-06,128.89
Wales,walking,2021-12-06,172.23
Wales,transit,2021-12-06,97.46
England,driving,2021-12-07,128.16
England,walking,2021-12-07,144.37
England,transit,2021-12-07,140.01
NorthernIreland,driving,2021-12-07,136.3
NorthernIreland,walking,2021-12-07,162.61
NorthernIreland,transit,2021-12-07,107.89
Scotland,driving,2021-12-07,137.43
Scotland,walking,2021-12-07,158.28
Scotland,transit,2021-12-07,122.89
Wales,driving,2021-12-07,129.55
Wales,walking,2021-12-07,169.56
Wales,transit,2021-12-07,99.78
England,driving,2021-12-08,131.36
England,walking,2021-12-08,158.55
England,transit,2021-12-08,140.41
NorthernIreland,driving,2021-12-08,148.11
NorthernIreland,walking,2021-12-08,184.74
NorthernIreland,transit,2021-12-08,112.74
Scotland,driving,2021-12-08,142.63
Scotland,walking,2021-12-08,171.28
Scotland,transit,2021-12-08,122.21
Wales,driving,2021-12-08,136.47
Wales,walking,2021-12-08,182.82
Wales,transit,2021-12-08,99.57
England,driving,2021-12-09,135.07
England,walking,2021-12-09,169.48
England,transit,2021-12-09,146.87
NorthernIreland,driving,2021-12-09,155.65
NorthernIreland,walking,2021-12-09,202.76
NorthernIreland,transit,2021-12-09,115.2
Scotland,driving,2021-12-09,149.1
Scotland,walking,2021-12-09,188.53
Scotland,transit,2021-12-09,133.06
Wales,driving,2021-12-09,137.12
Wales,walking,2021-12-09,191.42
Wales,transit,2021-12-09,95.76
England,driving,2021-12-10,152.31
England,walking,2021-12-10,204.36
England,transit,2021-12-10,168.84
NorthernIreland,driving,2021-12-10,177.81
NorthernIreland,walking,2021-12-10,241.07
NorthernIreland,transit,2021-12-10,129.99
Scotland,driving,2021-12-10,170.69
Scotland,walking,2021-12-10,243.19
Scotland,transit,2021-12-10,147.1
Wales,driving,2021-12-10,155.43
Wales,walking,2021-12-10,237.74
Wales,transit,2021-12-10,105.81
England,driving,2021-12-11,142.93
England,walking,2021-12-11,239.9
England,transit,2021-12-11,175.17
NorthernIreland,driving,2021-12-11,170.62
NorthernIreland,walking,2021-12-11,284.68
NorthernIreland,transit,2021-12-11,126.17
Scotland,driving,2021-12-11,157
Scotland,walking,2021-12-11,262.67
Scotland,transit,2021-12-11,138.56
Wales,driving,2021-12-11,141.19
Wales,walking,2021-12-11,251.11
Wales,transit,2021-12-11,103.32
England,driving,2021-12-12,114.5
England,walking,2021-12-12,152.91
England,transit,2021-12-12,138.13
NorthernIreland,driving,2021-12-12,118.52
NorthernIreland,walking,2021-12-12,172.24
NorthernIreland,transit,2021-12-12,104.68
Scotland,driving,2021-12-12,125.57
Scotland,walking,2021-12-12,177.91
Scotland,transit,2021-12-12,118.73
Wales,driving,2021-12-12,114.34
Wales,walking,2021-12-12,154.78
Wales,transit,2021-12-12,85.38
England,driving,2021-12-13,122.27
England,walking,2021-12-13,143.6
England,transit,2021-12-13,131.02
NorthernIreland,driving,2021-12-13,137.81
NorthernIreland,walking,2021-12-13,179.26
NorthernIreland,transit,2021-12-13,111.13
Scotland,driving,2021-12-13,134.15
Scotland,walking,2021-12-13,166.87
Scotland,transit,2021-12-13,119.92
Wales,driving,2021-12-13,130.19
Wales,walking,2021-12-13,178.66
Wales,transit,2021-12-13,99.94
England,driving,2021-12-14,126.59
England,walking,2021-12-14,149.64
England,transit,2021-12-14,130.73
NorthernIreland,driving,2021-12-14,147.44
NorthernIreland,walking,2021-12-14,187.93
NorthernIreland,transit,2021-12-14,115.82
Scotland,driving,2021-12-14,136.25
Scotland,walking,2021-12-14,166.08
Scotland,transit,2021-12-14,116.31
Wales,driving,2021-12-14,129.34
Wales,walking,2021-12-14,175.47
Wales,transit,2021-12-14,88.83
England,driving,2021-12-15,129.99
England,walking,2021-12-15,157.23
England,transit,2021-12-15,135.31
NorthernIreland,driving,2021-12-15,155.5
NorthernIreland,walking,2021-12-15,205.11
NorthernIreland,transit,2021-12-15,114.34
Scotland,driving,2021-12-15,145.34
Scotland,walking,2021-12-15,179.89
Scotland,transit,2021-12-15,123.04
Wales,driving,2021-12-15,132.3
Wales,walking,2021-12-15,185.14
Wales,transit,2021-12-15,88.76
England,driving,2021-12-16,129.33
England,walking,2021-12-16,157.54
England,transit,2021-12-16,131.8
NorthernIreland,driving,2021-12-16,157.24
NorthernIreland,walking,2021-12-16,208.73
NorthernIreland,transit,2021-12-16,119.23
Scotland,driving,2021-12-16,144.75
Scotland,walking,2021-12-16,189.54
Scotland,transit,2021-12-16,122.24
Wales,driving,2021-12-16,131.74
Wales,walking,2021-12-16,186.6
Wales,transit,2021-12-16,89.25
England,driving,2021-12-17,143.1
England,walking,2021-12-17,182.48
England,transit,2021-12-17,145.83
NorthernIreland,driving,2021-12-17,186.15
NorthernIreland,walking,2021-12-17,261.18
NorthernIreland,transit,2021-12-17,140.55
Scotland,driving,2021-12-17,163
Scotland,walking,2021-12-17,224.7
Scotland,transit,2021-12-17,130.16
Wales,driving,2021-12-17,143.32
Wales,walking,2021-12-17,211.67
Wales,transit,2021-12-17,95.49
England,driving,2021-12-18,129.43
England,walking,2021-12-18,205.28
England,transit,2021-12-18,154.06
NorthernIreland,driving,2021-12-18,163.35
NorthernIreland,walking,2021-12-18,261.46
NorthernIreland,transit,2021-12-18,124.69
Scotland,driving,2021-12-18,152.38
Scotland,walking,2021-12-18,244.41
Scotland,transit,2021-12-18,128.5
Wales,driving,2021-12-18,126.47
Wales,walking,2021-12-18,197.2
Wales,transit,2021-12-18,85.19
England,driving,2021-12-19,107.56
England,walking,2021-12-19,135.67
England,transit,2021-12-19,117.17
NorthernIreland,driving,2021-12-19,120.64
NorthernIreland,walking,2021-12-19,161.61
NorthernIreland,transit,2021-12-19,98.03
Scotland,driving,2021-12-19,126.36
Scotland,walking,2021-12-19,182.39
Scotland,transit,2021-12-19,118.38
Wales,driving,2021-12-19,107.12
Wales,walking,2021-12-19,138.26
Wales,transit,2021-12-19,75.13
England,driving,2021-12-20,121.9
England,walking,2021-12-20,147.23
England,transit,2021-12-20,118.45
NorthernIreland,driving,2021-12-20,152.11
NorthernIreland,walking,2021-12-20,198.35
NorthernIreland,transit,2021-12-20,109.78
Scotland,driving,2021-12-20,136.92
Scotland,walking,2021-12-20,188.38
Scotland,transit,2021-12-20,116.93
Wales,driving,2021-12-20,127.03
Wales,walking,2021-12-20,170.89
Wales,transit,2021-12-20,85.23
England,driving,2021-12-21,120.91
England,walking,2021-12-21,145.18
England,transit,2021-12-21,112.94
NorthernIreland,driving,2021-12-21,162.06
NorthernIreland,walking,2021-12-21,218.64
NorthernIreland,transit,2021-12-21,110.44
Scotland,driving,2021-12-21,141.34
Scotland,walking,2021-12-21,183.4
Scotland,transit,2021-12-21,109.63
Wales,driving,2021-12-21,128.57
Wales,walking,2021-12-21,175.22
Wales,transit,2021-12-21,83.55
England,driving,2021-12-22,122.23
England,walking,2021-12-22,140.41
England,transit,2021-12-22,109.29
NorthernIreland,driving,2021-12-22,166.79
NorthernIreland,walking,2021-12-22,212.64
NorthernIreland,transit,2021-12-22,111.79
Scotland,driving,2021-12-22,150.14
Scotland,walking,2021-12-22,178.12
Scotland,transit,2021-12-22,107.31
Wales,driving,2021-12-22,129.2
Wales,walking,2021-12-22,174.08
Wales,transit,2021-12-22,85.35
England,driving,2021-12-23,122.55
England,walking,2021-12-23,134.07
England,transit,2021-12-23,103.62
NorthernIreland,driving,2021-12-23,166.47
NorthernIreland,walking,2021-12-23,218.84
NorthernIreland,transit,2021-12-23,111.3
Scotland,driving,2021-12-23,150.28
Scotland,walking,2021-12-23,166.9
Scotland,transit,2021-12-23,99.86
Wales,driving,2021-12-23,129.48
Wales,walking,2021-12-23,167.31
Wales,transit,2021-12-23,77.73
England,driving,2021-12-24,90.73
England,walking,2021-12-24,96.2
England,transit,2021-12-24,76.36
NorthernIreland,driving,2021-12-24,106.31
NorthernIreland,walking,2021-12-24,124.14
NorthernIreland,transit,2021-12-24,70.34
Scotland,driving,2021-12-24,110.31
Scotland,walking,2021-12-24,120.3
Scotland,transit,2021-12-24,67.86
Wales,driving,2021-12-24,91.37
Wales,walking,2021-12-24,121.67
Wales,transit,2021-12-24,56.18
England,driving,2021-12-25,41.81
England,walking,2021-12-25,38.18
England,transit,2021-12-25,40.31
NorthernIreland,driving,2021-12-25,35.22
NorthernIreland,walking,2021-12-25,38.52
NorthernIreland,transit,2021-12-25,38.41
Scotland,driving,2021-12-25,45.93
Scotland,walking,2021-12-25,48.88
Scotland,transit,2021-12-25,38.38
Wales,driving,2021-12-25,37.32
Wales,walking,2021-12-25,40.82
Wales,transit,2021-12-25,35.11
England,driving,2021-12-26,77.5
England,walking,2021-12-26,77.33
England,transit,2021-12-26,85.69
NorthernIreland,driving,2021-12-26,78.25
NorthernIreland,walking,2021-12-26,86.81
NorthernIreland,transit,2021-12-26,77.65
Scotland,driving,2021-12-26,84.6
Scotland,walking,2021-12-26,88.43
Scotland,transit,2021-12-26,70.19
Wales,driving,2021-12-26,76.33
Wales,walking,2021-12-26,86.35
Wales,transit,2021-12-26,59.94
England,driving,2021-12-27,104.79
England,walking,2021-12-27,107.81
England,transit,2021-12-27,103.98
NorthernIreland,driving,2021-12-27,116.64
NorthernIreland,walking,2021-12-27,142.61
NorthernIreland,transit,2021-12-27,103.62
Scotland,driving,2021-12-27,111.26
Scotland,walking,2021-12-27,126.12
Scotland,transit,2021-12-27,87.49
Wales,driving,2021-12-27,102.54
Wales,walking,2021-12-27,114.26
Wales,transit,2021-12-27,85.63
England,driving,2021-12-28,102.14
England,walking,2021-12-28,120.66
England,transit,2021-12-28,106.6
NorthernIreland,driving,2021-12-28,128.29
NorthernIreland,walking,2021-12-28,164.77
NorthernIreland,transit,2021-12-28,117.63
Scotland,driving,2021-12-28,117.68
Scotland,walking,2021-12-28,141.92
Scotland,transit,2021-12-28,94.75
Wales,driving,2021-12-28,109.02
Wales,walking,2021-12-28,128.78
Wales,transit,2021-12-28,84.97
England,driving,2021-12-29,108.71
England,walking,2021-12-29,137.31
England,transit,2021-12-29,112.34
NorthernIreland,driving,2021-12-29,134.59
NorthernIreland,walking,2021-12-29,173.19
NorthernIreland,transit,2021-12-29,106
Scotland,driving,2021-12-29,124.59
Scotland,walking,2021-12-29,142.22
Scotland,transit,2021-12-29,95
Wales,driving,2021-12-29,122.72
Wales,walking,2021-12-29,159.94
Wales,transit,2021-12-29,85.82
England,driving,2021-12-30,112.29
England,walking,2021-12-30,141.82
England,transit,2021-12-30,114.11
NorthernIreland,driving,2021-12-30,139.24
NorthernIreland,walking,2021-12-30,175.24
NorthernIreland,transit,2021-12-30,107.89
Scotland,driving,2021-12-30,126.88
Scotland,walking,2021-12-30,152.53
Scotland,transit,2021-12-30,100.93
Wales,driving,2021-12-30,120.17
Wales,walking,2021-12-30,150.53
Wales,transit,2021-12-30,84.02
England,driving,2021-12-31,111.56
England,walking,2021-12-31,176.86
England,transit,2021-12-31,129.36
NorthernIreland,driving,2021-12-31,133.68
NorthernIreland,walking,2021-12-31,197.17
NorthernIreland,transit,2021-12-31,90.1
Scotland,driving,2021-12-31,121.15
Scotland,walking,2021-12-31,168.48
Scotland,transit,2021-12-31,86.62
Wales,driving,2021-12-31,116.29
Wales,walking,2021-12-31,180.1
Wales,transit,2021-12-31,77.1
England,driving,2022-01-01,78.3
England,walking,2022-01-01,100.68
England,transit,2022-01-01,88.41
NorthernIreland,driving,2022-01-01,97.38
NorthernIreland,walking,2022-01-01,115.19
NorthernIreland,transit,2022-01-01,81.72
Scotland,driving,2022-01-01,77.28
Scotland,walking,2022-01-01,87.81
Scotland,transit,2022-01-01,63.53
Wales,driving,2022-01-01,87.13
